20200405144405,620,23.312,23.187,23.25
20200405144508,600,23.312,23.187,23.25
20200405144610,610,23.375,23.187,23.25
20200405144713,610,23.312,23.125,23.187
20200405144816,600,23.312,23.187,23.187
20200405144918,600,23.312,23.125,23.187
20200405145021,610,23.312,23.187,23.187
20200405145124,600,23.312,23.125,23.187
20200405145227,580,23.25,23.125,23.187
20200405145329,600,23.25,23.125,23.125
20200405145432,610,23.25,23.125,23.187
20200405145535,600,23.25,23.125,23.187
20200405145638,600,23.25,23.125,23.125
20200405145740,580,23.25,23.125,23.125
20200405145843,610,23.25,23.125,23.125
20200405145946,610,23.25,23.062,23.125
20200405150048,610,23.25,23.062,23.125
20200405150151,590,23.25,23.062,23.125
20200405150254,600,23.25,23.062,23.125
20200405150357,580,23.25,23.062,23.125
20200405150459,600,23.25,23.062,23.125
20200405150602,590,23.187,23.062,23.125
20200405150705,580,23.25,23.062,23.125
20200405150807,590,23.187,23.062,23.125
20200405150910,580,23.187,23.062,23.062
20200405151013,600,23.187,23.062,23.062
20200405151116,600,23.187,23.062,23.062
20200405151218,590,23.125,23.062,23.062
20200405151321,580,23.125,23.0,23.062
20200405151424,570,23.125,23.0,23.062
20200405151526,580,23.187,23.0,23.062
20200405151629,580,23.125,23.0,23.0
20200405151732,560,23.125,23.0,23.062
20200405151835,570,23.125,23.0,23.062
20200405151937,570,23.125,23.0,23.062
20200405152040,580,23.187,23.0,23.062
20200405152143,580,23.125,23.0,23.062
20200405152246,560,23.187,23.0,23.062
20200405152348,570,23.125,23.0,23.062
20200405152451,560,23.187,23.0,23.062
20200405152554,570,23.125,23.0,23.062
20200405152656,560,23.125,23.0,23.062
20200405152759,570,23.125,23.0,23.0
20200405152902,570,23.125,23.0,23.0
20200405153005,550,23.125,23.0,23.062
20200405153107,570,23.125,23.0,23.0
20200405153210,560,23.125,23.0,23.0
20200405153313,560,23.125,22.937,23.0
20200405153415,570,23.125,23.0,23.0
20200405153518,550,23.125,23.0,23.0
20200405153621,550,23.125,23.0,23.0
20200405153724,550,23.125,23.0,23.0
20200405153826,560,23.062,22.937,23.0
20200405153929,560,23.062,22.937,23.0
20200405154032,540,23.062,22.937,23.0
20200405154134,560,23.062,22.937,23.0
20200405154237,550,23.062,22.937,23.0
20200405154340,550,23.062,22.937,22.937
20200405154443,550,23.062,22.937,23.0
20200405154545,560,23.062,22.937,22.937
20200405154648,560,23.062,22.937,22.937
20200405154751,550,23.062,22.937,22.937
20200405154854,530,23.062,22.937,23.0
20200405154956,550,23.062,22.937,22.937
20200405155059,540,23.062,22.937,22.937
20200405155202,530,23.062,22.937,22.937
20200405155304,530,23.062,22.937,22.937
20200405155407,550,23.062,22.937,22.937
20200405155510,530,23.0,22.937,22.937
20200405155613,550,23.062,22.875,22.937
20200405155716,550,23.0,22.875,22.937
20200405155819,550,23.062,22.875,22.937
20200405155922,540,23.0,22.875,22.937
20200405160024,530,23.0,22.875,22.875
20200405160127,540,23.0,22.875,22.875
20200405160230,550,23.0,22.875,22.875
20200405160332,560,23.0,22.812,22.875
20200405160435,520,23.0,22.812,22.875
20200405160538,540,23.0,22.875,22.875
20200405160641,530,23.0,22.812,22.875
20200405160743,540,23.0,22.875,22.875
20200405160846,520,23.0,22.812,22.937
20200405160949,540,23.0,22.812,22.875
20200405161052,520,22.937,22.812,22.875
20200405161154,520,22.937,22.875,22.875
20200405161257,510,23.0,22.875,22.875
20200405161400,530,23.0,22.875,22.875
20200405161502,530,23.0,22.875,22.875
20200405161605,520,23.0,22.812,22.875
20200405161708,510,23.0,22.812,22.875
20200405161811,550,23.0,22.875,22.875
20200405161913,540,23.0,22.875,22.875
20200405162016,520,23.0,22.875,22.875
20200405162119,520,22.937,22.875,22.875
20200405162221,520,23.0,22.812,22.875
20200405162324,530,22.937,22.812,22.875
20200405162427,520,22.937,22.812,22.875
20200405162530,520,22.937,22.812,22.875
20200405162632,510,22.937,22.812,22.875
20200405162735,530,22.937,22.812,22.812
20200405162838,510,22.937,22.812,22.812
20200405162940,510,22.937,22.812,22.812
20200405163043,490,22.937,22.812,22.812
20200405163146,510,22.937,22.812,22.812
20200405163249,520,22.937,22.812,22.812
20200405163351,520,22.937,22.812,22.812
20200405163454,530,22.937,22.812,22.812
20200405163557,510,22.937,22.75,22.812
20200405163700,510,22.937,22.812,22.812
20200405163802,510,22.875,22.812,22.812
20200405163905,510,22.875,22.812,22.812
20200405164008,510,22.937,22.812,22.812
20200405164110,520,22.875,22.812,22.812
20200405164213,510,22.875,22.75,22.812
20200405164318,510,22.937,22.75,22.812
20200405164420,510,22.875,22.75,22.812
20200405164523,520,22.937,22.812,22.812
20200405164626,520,22.875,22.75,22.812
20200405164728,510,22.937,22.75,22.812
20200405164831,520,22.875,22.75,22.812
20200405164934,520,22.937,22.75,22.812
20200405165037,500,22.875,22.75,22.812
20200405165139,490,22.875,22.75,22.812
20200405165242,520,22.875,22.75,22.812
20200405165345,510,22.875,22.75,22.812
20200405165448,500,22.875,22.75,22.812
20200405165550,490,22.875,22.75,22.75
20200405165653,520,22.875,22.75,22.812
20200405165756,510,22.875,22.75,22.812
20200405165858,520,22.875,22.75,22.75
20200405170001,500,22.875,22.75,22.75
20200405170104,510,22.875,22.75,22.75
20200405170206,500,22.875,22.75,22.75
20200405170309,490,22.812,22.687,22.75
20200405170412,490,22.812,22.687,22.75
20200405170515,500,22.812,22.687,22.75
20200405170617,510,22.875,22.75,22.75
20200405170720,510,22.875,22.687,22.75
20200405170823,520,22.875,22.687,22.75
20200405170926,520,22.875,22.75,22.75
20200405171028,510,22.812,22.687,22.75
20200405171131,510,22.812,22.687,22.687
20200405171234,510,22.812,22.687,22.687
20200405171336,510,22.812,22.687,22.687
20200405171439,520,22.812,22.687,22.687
20200405171542,490,22.812,22.625,22.687
20200405171645,510,22.812,22.687,22.75
20200405171747,510,22.812,22.687,22.687
20200405171850,500,22.812,22.687,22.75
20200405171953,510,22.875,22.687,22.75
20200405172055,520,22.812,22.687,22.75
20200405172158,510,22.812,22.687,22.75
20200405172301,510,22.875,22.687,22.75
20200405172404,520,22.875,22.687,22.75
20200405172506,520,22.875,22.687,22.75
20200405172609,520,22.875,22.687,22.75
20200405172712,520,22.812,22.687,22.75
20200405172814,530,22.812,22.687,22.75
20200405172917,520,22.812,22.687,22.75
20200405173021,550,22.875,22.75,22.75
20200405173124,530,22.875,22.687,22.75
20200405173226,530,22.875,22.75,22.75
20200405173329,530,22.875,22.75,22.75
20200405173432,540,22.875,22.75,22.812
20200405173534,550,22.875,22.75,22.812
20200405173637,550,22.875,22.687,22.75
20200405173740,540,22.875,22.75,22.75
20200405173843,560,22.875,22.75,22.75
20200405173945,550,22.875,22.75,22.75
20200405174048,550,22.812,22.687,22.75
20200405174151,550,22.812,22.687,22.75
20200405174253,560,22.875,22.75,22.75
20200405174356,560,22.875,22.687,22.75
20200405174459,550,22.875,22.75,22.75
20200405174602,550,22.875,22.75,22.812
20200405174704,570,22.875,22.75,22.75
20200405174807,540,22.875,22.687,22.75
20200405174910,560,22.875,22.75,22.75
20200405175012,550,22.875,22.75,22.75
20200405175115,570,22.875,22.75,22.75
20200405175218,560,22.875,22.75,22.75
20200405175321,560,22.875,22.687,22.75
20200405175423,560,22.875,22.75,22.75
20200405175526,560,22.875,22.687,22.75
20200405175629,560,22.875,22.687,22.75
20200405175732,550,22.812,22.687,22.75
20200405175834,550,22.875,22.687,22.75
20200405175937,550,22.875,22.687,22.75
20200405180040,550,22.812,22.687,22.75
20200405180142,550,22.812,22.687,22.75
20200405180245,560,22.812,22.687,22.687
20200405180348,540,22.812,22.687,22.687
20200405180451,550,22.812,22.687,22.687
20200405180553,530,22.75,22.625,22.687
20200405180656,530,22.812,22.625,22.687
20200405180759,550,22.812,22.625,22.687
20200405180901,560,22.75,22.625,22.687
20200405181004,540,22.75,22.625,22.687
20200405181107,530,22.75,22.625,22.687
20200405181210,520,22.75,22.625,22.687
20200405181312,540,22.75,22.625,22.625
20200405181415,520,22.75,22.562,22.625
20200405181518,530,22.687,22.562,22.625
20200405181620,530,22.75,22.562,22.625
20200405181723,530,22.687,22.625,22.625
20200405181826,540,22.687,22.562,22.562
20200405181929,530,22.687,22.562,22.625
20200405182031,550,22.687,22.562,22.562
20200405182134,520,22.687,22.5,22.562
20200405182237,510,22.687,22.5,22.562
20200405182340,520,22.625,22.5,22.562
20200405182442,510,22.625,22.5,22.562
20200405182545,500,22.625,22.5,22.5
20200405182648,510,22.625,22.5,22.5
20200405182750,490,22.625,22.437,22.5
20200405182853,490,22.625,22.5,22.5
20200405182956,490,22.625,22.5,22.5
20200405183059,510,22.562,22.437,22.5
20200405183201,510,22.625,22.437,22.5
20200405183304,520,22.625,22.437,22.5
20200405183407,500,22.562,22.437,22.5
20200405183509,510,22.562,22.437,22.5
20200405183612,500,22.562,22.375,22.437
20200405183715,520,22.5,22.375,22.437
20200405183818,510,22.5,22.375,22.437
20200405183920,390,22.5,22.312,22.375
